track_id_1,track_id_2,sim_degree
5093,8693,0.0322489
5093,3,0.0320125
5093,3,0.0271627
5093,3,0.0201764
5093,4995,0.0192048
5093,7082,0.0183998
5093,3,0.0183294
5093,3,0.00118664
5093,3,0.00118661
5094,5095,1.0
5094,5092,0.980314
5094,3,0.119299
5094,4995,0.0390032
5094,3,0.0388173
5094,3,0.0285481
5094,3,0.0195903
5094,3,0.00120726
5094,3,0.00120726
5094,3,0.00115588
5094,3,0.00113564
5094,3,0.00113254
5094,3,0.00112703
5095,5094,1.0
5095,5092,0.977262
5095,3,0.114844
5095,4995,0.0364645
5095,3,0.0310589
5095,3,0.0242913
5095,8693,0.0240963
5095,5947,0.0233405
5095,8823,0.0186018
5095,3,0.0183705
5095,3,0.0171283
5095,5948,0.0161044
5096,5095,1.0
5096,5097,0.97639
5096,3,0.136985
5096,3,0.0323425
5096,3,0.0224845
5096,3,0.0173742
5096,3,0.0160534
5097,5098,1.0
5097,5100,0.995619
5097,3,0.119055
5097,3,0.0464049
5097,3,0.0400213
5097,4995,0.0306371
5097,3,0.0011891
5098,5100,1.0
5098,5097,0.986798
5098,3,0.125807
5098,3,0.0341723
5098,8693,0.0278424
5098,3,0.0267521
5098,4995,0.0237261
5098,7082,0.0215143
5098,3,0.0176085
5098,3,0.00119235
5099,5100,1.0
5099,5098,0.971128
5099,5774,0.0982904
5099,4995,0.0361272
5099,3,0.0174416
5099,3,0.00125765
5099,3,0.00125732
5099,3,0.00125623
5099,3,0.00125425
5099,3,0.00123775
5099,3,0.00123617
5099,3,0.00123617
5099,3,0.00122513
5099,3,0.00120695
5099,3,0.00120695
5100,5102,1.0
5100,5098,0.979432
5100,3,0.11406
5100,3,0.105918
5100,3,0.0450936
5100,3,0.0330534
5100,3,0.00119805
5100,3,0.00119796
5100,3,0.00119768
5101,5100,1.0
5101,5102,0.993433
5101,5776,0.10745
5101,3,0.0359519
5101,3,0.0291535
5101,3,0.0254497
5101,3,0.0192746
5101,3,0.0170773
5102,5100,1.0
5102,5103,0.985272
5102,5776,0.106533
5102,4995,0.0372392
5102,3,0.028654
5102,3,0.0235512
5102,3,0.00116952
5103,5104,1.0
5103,5102,0.997468
5103,3,0.125635
5103,3,0.0410443
5103,3,0.0302366
5103,3,0.0222402
5103,3,0.0209582
5103,3,0.00124333
5103,3,0.00123681
5104,5103,1.0
5104,5100,0.974611
5104,3,0.122149
5104,3,0.0384317
5104,3,0.0262626
5105,5106,1.0
5105,5107,0.989459
5105,3,0.121705
5105,3,0.120988
5105,4995,0.0648698
5105,3,0.0255296
5105,8823,0.021773
5105,3,0.00148913
5105,3,0.00121097
5105,3,0.00119312
5105,3,0.00117701
5105,3,0.0011673
5105,3,0.0011673
5105,3,0.0011543
5105,3,0.00115409
5105,3,0.00115045
5106,5107,1.0
5106,5104,0.962525
5106,3,0.0567633
5106,3,0.0230207
5106,4995,0.0181164
5106,8823,0.0155273
5106,3,0.00121353
5106,3,0.00120756
5106,3,0.00120756
5107,5106,1.0
5107,5104,0.980152
5107,3,0.110444
5107,4995,0.0261348
5107,3,0.0227025
5107,3,0.0213716
5107,3,0.0208926
5107,3,0.00123804
5107,3,0.00112869
5108,5106,1.0
5108,5109,0.997368
5108,3,0.0512665
5108,3,0.0395464
5108,3,0.0369936
5108,3,0.0321076
5108,3,0.0235341
5108,7082,0.0199318
5108,4995,0.0196479
5108,8823,0.0194152
5109,5110,1.0
5109,5106,0.984716
5109,3,0.133053
5109,3,0.058978
5109,3,0.049914
5109,3,0.045143
5109,4995,0.0310422
5109,8693,0.0227992
5109,3,0.0191882
5110,5109,1.0
5110,5113,0.973684
5110,3,0.119357
5110,3,0.0372742
5110,3,0.035022
5110,3,0.0242172
5110,3,0.00124218
5110,3,0.00122213
5111,5112,1.0
5111,5107,0.94989
5111,3,0.123012
5111,4995,0.0385052
5111,3,0.0237618
5111,3,0.023519
5111,3,0.0224279
5111,3,0.0204129
5111,3,0.0193104
5112,5111,1.0
5112,5113,0.916332
5112,3,0.0481184
5112,4995,0.0367577
5112,4994,0.0349289
5112,3,0.0221929
5112,7082,0.020201
5112,3,0.00544021
5112,3,0.00160937
5112,3,0.001443
5112,3,0.00138305
5112,3,0.00136339
5112,3,0.00130498
5112,3,0.00130498
5112,3,0.00129982
5112,3,0.00123976
5112,3,0.00122809
5112,3,0.00120342
5112,3,0.00116331
5113,5110,1.0
5113,5109,0.991199
5113,3,0.0470897
5113,3,0.040526
5113,3,0.0346244
5113,4995,0.0288138
5113,3,0.02287
5113,8693,0.0223868
5114,2618,1.0
5114,5194,0.972004
5114,2196,0.255268
5114,5371,0.253873
5114,6020,0.231053
5114,6244,0.226518
5114,4308,0.216171
5114,3968,0.215468
5114,5058,0.211895
5114,5355,0.204799
5114,1030,0.199274
5114,4332,0.197564
5114,5369,0.185385
5114,5465,0.185016
5114,5596,0.184566
5114,4252,0.179262
5114,7316,0.174553
5114,5329,0.168139
5114,5656,0.159162
5114,5557,0.156161
5114,5594,0.153994
5114,4442,0.151589
5114,7207,0.151175
5114,287,0.140342
5114,5303,0.133461
5114,7855,0.131111
5114,6045,0.121583
5114,4647,0.120194
5114,4986,0.103444
5115,4634,1.0
5115,3,0.974707
5115,3,0.222882
5115,5218,0.183433
5115,5032,0.159328
5115,6291,0.155234
5115,8075,0.154011
5115,7948,0.151274
5115,3,0.148331
5115,3,0.14308
5115,7955,0.132131
5115,3,0.104461
5116,4712,0.991887
5116,3,0.195878
5116,3,0.189098
5116,5218,0.187209
5116,7948,0.171428
5116,8075,0.163189
5116,7952,0.160625
5116,5031,0.150155
5116,6291,0.135951
5116,3,0.124453
5116,7294,0.105618
5116,3,0.101305
5117,3,1.0
5117,3,0.88505
5118,3,1.0
5118,3,0.969303
5119,3,1.0
5119,3,0.974703
5120,3,1.0
5120,3,0.993962
5121,3,1.0
5121,3,0.975112
5122,3,1.0
5122,3,0.998669
5123,3,1.0
5123,3,0.953942
5124,3,1.0
5124,3,0.996598
5125,2618,1.0
5125,5114,0.985442
5125,2196,0.267177
5125,6221,0.262629
5125,5371,0.256506
5125,5355,0.25513
5125,7316,0.222474
5125,4308,0.22
5125,5058,0.215092
5125,6244,0.205241
5125,5465,0.201716
5125,5599,0.199613
5125,3968,0.191881
5125,4332,0.191106
5125,5329,0.184154
5125,5369,0.173382
5125,7207,0.16531
5125,5039,0.157613
5125,4633,0.155691
5125,3947,0.143562
5125,4442,0.139343
5125,5557,0.132679
5125,5594,0.130478
5125,4923,0.127997
5125,4647,0.12299
5125,4925,0.119067
5125,5642,0.101651
5125,5061,0.0978297
5125,7727,0.0946062
5125,5697,0.0922817
5125,4637,0.0902139
5125,6545,0.0862474
5126,5127,1.0
5126,7303,0.121647
5126,7300,0.116905
5126,5873,0.0853092
5126,6624,0.0851652
5126,6966,0.0802133
5126,5582,0.0780039
5126,6587,0.0736056
5126,3,0.0700817
5126,5602,0.0682568
5126,3,0.0675895
5126,6593,0.06655
5126,5606,0.0634883
5126,6840,0.0625427
5126,6841,0.0622472
5126,5288,0.0482905
5126,6929,0.0408813
5126,5608,0.0388907
5126,5702,0.0367433
5126,8146,0.0354355
5127,5126,1.0
5127,7300,0.109032
5127,7301,0.107831
5127,6587,0.0819513
5127,3,0.0780532
5127,6846,0.0768973
5127,6840,0.0709272
5127,6624,0.062886
5127,5630,0.0616463
5127,5369,0.0610504
5127,6593,0.0586949
5127,5033,0.0562805
5127,5370,0.0515193
5127,6633,0.0497435
5127,7720,0.048713
5127,5036,0.0464529
5127,5989,0.0437225
5127,5716,0.0387817
5128,5144,1.0
5128,5145,0.86319
5128,3,0.197301
5128,3,0.102309
5128,7184,0.00217063
5128,3,0.00197729
5129,5131,1.0
5129,5130,0.999604
5129,3,0.0715261
5129,6029,0.0623493
5129,8554,0.0575504
5129,8689,0.0566489
5129,8523,0.0536282
5129,8166,0.046621
5129,8185,0.044133
5129,8157,0.0433075
5131,5134,1.0
5131,5130,0.965554
5131,6029,0.0605114
5131,8689,0.0547932
5131,8554,0.0531798
5131,8523,0.0520332
5131,5976,0.046834
5131,8185,0.039728
5131,8157,0.0386899
5131,8166,0.0369222
5132,5134,1.0
5132,5131,0.969933
5132,8689,0.0856406
5132,8554,0.0716999
5132,8523,0.062416
5132,5656,0.0538755
5132,8166,0.0491166
5132,8185,0.0368844
5133,5135,1.0
5133,5138,0.963524
5133,6029,0.0962009
5133,4637,0.0922444
5133,8689,0.0805602
5133,8682,0.0804088
5133,8523,0.0761618
5133,8554,0.0730422
5133,8166,0.0680629
5133,8157,0.0555325
5133,8185,0.0500589
5133,7326,0.0456928
5134,5131,1.0
5134,5135,0.974805
5134,3,0.0702387
5134,6029,0.0621624
5134,8689,0.0555361
5134,8554,0.0537824
5134,8523,0.0502584
5134,8166,0.0428462
5134,8185,0.0370357
5134,8157,0.0361171
5135,5134,1.0
5135,5131,0.932641
5135,3,0.0693935
5135,6029,0.065033
5135,6027,0.0589059
5135,8689,0.0586603
5135,8554,0.0535007
5135,8166,0.0519838
5135,8523,0.0497448
5135,8185,0.0423986
5135,8157,0.0409143
5136,5134,1.0
5136,5135,0.978239
5136,8554,0.0423441
5136,8550,0.0414867
5136,8185,0.0337232
5136,8166,0.02536
5136,6030,0.00258735
5136,6027,0.00239252
5136,8679,0.00203454
5136,8682,0.00199602
5136,3,0.00134969
5136,7301,0.00130562
5136,3,0.00130268
5136,8659,0.00128686
5136,3,0.00128392
5137,5058,0.0846554
5137,4574,0.0838675
5137,3968,0.0832424
5137,5059,0.0822874
5137,4782,0.0799644
5137,3360,0.0797043
5137,4694,0.0791204
5137,3489,0.0768564
5137,5743,0.0737614
5137,4647,0.0720236
5137,5835,0.0716092
5137,647,0.0712139
5137,4442,0.0711544
5137,3,0.0684858
5137,4675,0.0683049
5137,6020,0.0682398
5137,3,0.0681395
5137,4779,0.067764
5137,5465,0.0642374
5137,4739,0.0615469
5137,6799,0.0610412
5137,4903,0.0608015
5137,5603,0.059081
5137,4639,0.0582777
5137,4904,0.0576136
5138,5134,1.0
5138,3,0.0763148
5138,6029,0.0603187
5138,8554,0.0537854
5138,8689,0.0503599
5138,8550,0.0434835
5138,8166,0.0392289
5138,8185,0.0388189
5138,8157,0.0368415
5139,5138,1.0
5139,8689,0.0659076
5139,3,0.0648478
5139,8166,0.0521462
5139,8523,0.0515586
5139,8554,0.0501697
5139,8185,0.0392005
5139,8157,0.0355363
5140,4574,0.118749
5140,4784,0.108821
5140,4332,0.108387
5140,5730,0.107357
5140,7591,0.107349
5140,7537,0.10618
5140,6986,0.105766
5140,5838,0.105292
5140,5835,0.105285
5140,3489,0.10268
5140,4647,0.102385
5140,4779,0.101486
5140,4617,0.101223
5140,6020,0.100078
5140,4739,0.0978945
5140,1030,0.0962076
5140,3527,0.0947354
5140,6799,0.0934157
5140,4694,0.0930612
5140,4442,0.0924837
5140,4903,0.0888842
5140,3,0.0884896
5140,4905,0.0879045
5140,3,0.087759
5140,5758,0.0834952
5140,6800,0.0828594
5140,3506,0.0828231
5141,5143,1.0
5141,5142,0.910949
5141,5778,0.191012
5141,3,0.128711
5141,3,0.0865102
5141,3,0.0640916
5141,3,0.00175916
5141,3,0.00175916
5141,3,0.00175744
5141,3,0.00175744
5141,3,0.00174166
5141,3,0.00174166
5141,3,0.0017399
5141,3,0.00173859
5141,3,0.00173853
5141,3,0.00173591
5141,3,0.00173591
5142,5143,1.0
5142,5141,0.844998
5142,3,0.18075
5142,3,0.162754
5142,3,0.0913891
5142,4431,0.00215648
5142,3,0.00167994
5142,3,0.00167994
5142,3,0.00166187
5142,3,0.00166187
5142,3,0.00165712
5142,3,0.00165701
5142,3,0.00165034
5142,3,0.00165034
5142,3,0.00165006
5143,5142,1.0
5143,5145,0.939772
5143,3,0.137381
5143,3,0.0574534
5143,3,0.00167425
5143,3,0.00167425
5143,3,0.00166393
5143,3,0.00166393
5144,5145,1.0
5144,5143,0.913747
5144,3,0.18531
5144,3,0.179485
5144,3,0.0867679
5144,3,0.026097
5144,4558,0.00208891
5144,3,0.00174463
5144,3,0.00174463
5144,3,0.00174102
5144,3,0.00174102
5144,3,0.00172872
5145,5144,1.0
5145,5143,0.978693
5145,3,0.16265
5145,3,0.158941
5145,3,0.0888432
5145,3,0.0272494
5145,4431,0.00205357
5145,3,0.00174807
5145,3,0.00174807
5145,3,0.00173566
5145,3,0.00173566
5145,3,0.00173334
5145,3,0.00173332
5145,3,0.00173068
5145,3,0.00173068
5145,3,0.00172889
5146,5145,1.0
5146,5144,0.898179
5146,5774,0.140947
5146,3,0.112771
5146,4994,0.0564086
5146,3,0.0549859
5146,3,0.0400088
5146,8661,0.028815
5146,3,0.00504902
5146,6031,0.0020679
5146,4558,0.00201275
5146,4431,0.00194352
5146,3,0.00116777
5146,3,0.00115592
5146,3,0.00114652
5147,5148,1.0
5147,5141,0.877155
5147,5774,0.152695
5147,5777,0.139527
5147,4995,0.0633752
5147,7661,0.0517778
5147,3,0.0474632
5147,7630,0.0450778
5147,6031,0.00210041
5147,3,0.00169984
5147,3,0.0016755
5147,3,0.00164562
5147,3,0.00164077
5147,3,0.00163818
5147,3,0.00163013
5147,3,0.00163013
5147,3,0.00162277
5147,3,0.00162243
5147,3,0.00162243
5147,3,0.00162123
5147,3,0.00162123
5147,3,0.00161811
5147,3,0.00161811
5147,3,0.00161745
5147,3,0.00161743
5147,3,0.00161187
5147,3,0.0016117
5148,5147,1.0
5148,5149,0.993715
5148,3,0.189601
5148,3,0.0769299
5148,3,0.0706687
5148,3,0.0659618
5148,3,0.0458666
5148,3,0.0428262
5148,4995,0.0384589
5148,8693,0.0374909
5148,7082,0.0310823
5149,5148,1.0
5149,5145,0.981741
5149,3,0.207995
5149,3,0.109015
5149,3,0.0958883
5149,3,0.0711835
5149,3,0.0246725
5149,3,0.00196667
5149,3,0.00196667
5149,3,0.00195304
5150,5037,0.119359
5150,4574,0.116986
5150,5725,0.11646
5150,5841,0.109857
5150,5811,0.107209
5150,5040,0.106561
5150,5061,0.104715
5150,4694,0.104532
5150,5445,0.10225
5150,5058,0.100822
5150,4782,0.0989164
5150,3489,0.0989049
5150,3968,0.093807
5150,4627,0.0933034
5150,4617,0.0918654
5150,4647,0.089127
5150,4616,0.08753
5150,6986,0.0872662
5150,4623,0.0862836
5150,2610,0.084965
5150,5603,0.0822504
5150,4739,0.0814798
5150,4675,0.0808595
5150,4442,0.0797982
5150,3,0.0768155
5150,4639,0.0751132
5151,4574,0.13886
5151,4332,0.130406
5151,5835,0.128333
5151,5742,0.121631
5151,5040,0.1208
5151,5719,0.12061
5151,5594,0.120045
5151,4442,0.116932
5151,4617,0.115573
5151,3,0.115397
5151,3527,0.115252
5151,4647,0.114776
5151,6020,0.113353
5151,6986,0.112178
5151,4739,0.106477
5151,3,0.105447
5151,3,0.105274
5151,3,0.102936
5151,4694,0.102114
5151,1030,0.101189
5151,4580,0.0980008
5151,4903,0.0966158
5151,4616,0.0948731
5151,5603,0.0931301
5151,3506,0.0928205
5151,3797,0.0908846
5152,4574,0.105336
5152,4576,0.101837
5152,5059,0.0988281
5152,5530,0.0955562
5152,5835,0.0955417
5152,4693,0.0917369
5152,647,0.0902743
5152,3489,0.0894294
5152,6986,0.0863694
5152,3968,0.0834894
5152,5243,0.0823822
5152,5740,0.0820429
5152,5730,0.0813139
5152,4903,0.0806692
5152,6799,0.0795575
5152,5758,0.0788922
5152,4675,0.0777658
5152,4904,0.0774009
5152,6020,0.0741256
5152,6800,0.0737249
5152,4647,0.0728204
5152,4779,0.0715715
5152,4623,0.070279
5153,4608,0.127454
5153,4574,0.126698
5153,5445,0.121028
5153,5040,0.114578
5153,5740,0.1115
5153,4332,0.110977
5153,3489,0.109442
5153,5729,0.109177
5153,5835,0.106865
5153,5841,0.106189
5153,4617,0.105843
5153,4442,0.103712
5153,4647,0.10082
5153,6545,0.0999776
5153,4784,0.0997688
5153,6986,0.0988964
5153,3,0.0987029
5153,6020,0.0981101
5153,4779,0.0965428
5153,3527,0.0946411
5153,4739,0.0933443
5153,3968,0.0930443
5153,4665,0.0920462
5153,3,0.0905238
5153,3,0.0891701
5153,5603,0.0871301
5153,1030,0.0853024
5153,4903,0.0825228
5153,6799,0.0819888
5153,5444,0.0814595
5154,4574,0.109164
5154,5037,0.0971778
5154,5040,0.0971208
5154,5058,0.0952846
5154,5059,0.0931484
5154,6986,0.0926547
5154,5835,0.0910935
5154,647,0.0897704
5154,6799,0.0892349
5154,4442,0.088915
5154,4779,0.0884141
5154,6020,0.0878441
5154,4647,0.0860102
5154,4739,0.0859362
5154,3489,0.0843115
5154,3968,0.083234
5154,4903,0.0811403
5154,4905,0.0800912
5154,1030,0.077608
5154,4675,0.0769497
5155,4574,0.122148
5155,3489,0.10535
5155,4332,0.105223
5155,5040,0.103811
5155,5835,0.101083
5155,5838,0.0984029
5155,4694,0.0965736
5155,5730,0.0957386
5155,5725,0.0950096
5155,5058,0.0938328
5155,3968,0.0925955
5155,5059,0.0913738
5155,4647,0.0904055
5155,3360,0.0901193
5155,6020,0.0884062
5155,3,0.0866971
5155,6986,0.086438
5155,3,0.0861493
5155,4442,0.0857646
5155,3,0.0838091
5155,5390,0.0822525
5155,4903,0.0810642
5155,1030,0.0808783
5155,4739,0.0805671
5155,4905,0.0790775
5155,5590,0.0786355
5155,4665,0.0780125
5155,6799,0.0766375
5155,3506,0.0761516
5155,5396,0.0750982
5156,5725,0.0949433
5156,5742,0.0942516
5156,4574,0.0914997
5156,6986,0.0892922
5156,5844,0.0888381
5156,5835,0.0887693
5156,5058,0.0873245
5156,4779,0.0854399
5156,4647,0.0847392
5156,5243,0.0828243
5156,4660,0.0824484
5156,4694,0.0820778
5156,3,0.08156
5156,3,0.0815356
5156,4739,0.0813326
5156,6020,0.080917
5156,4748,0.0807823
5156,3,0.0797377
5156,4905,0.0791784
5156,6799,0.0791403
5156,4903,0.0785787
5156,4442,0.077354
5156,6800,0.0764395
5156,5987,0.0761508
5157,5445,0.108698
5157,5743,0.0989926
5157,4574,0.0973139
5157,4739,0.0884658
5157,5811,0.0871968
5157,5058,0.0853287
5157,5603,0.0834044
5157,4748,0.0829165
5157,5059,0.0823663
5157,5597,0.0823378
5157,4797,0.0767692
5157,4616,0.0762281
5157,4332,0.0739329
5157,5465,0.073625
5157,3968,0.0726098
5157,6020,0.0725043
5157,4647,0.0719899
5157,5350,0.0708356
5157,4660,0.0698458
5157,4580,0.0687426
5157,3,0.0669733
5157,4675,0.0662448
5157,4442,0.065772
5157,6986,0.0644831
5157,1030,0.0629683
5157,3,0.0623695
5158,5161,1.0
5158,4829,0.14845
5158,3268,0.13994
5158,4438,0.132851
5158,3148,0.116832
5158,6671,0.116505
5158,4642,0.115039
5158,4587,0.110193
5158,6010,0.109721
5158,3947,0.108749
5158,3968,0.107573
5158,3,0.105298
5158,6063,0.105108
5158,7208,0.104368
5158,3376,0.103766
5158,4713,0.103314
5158,4651,0.102231
5158,3,0.0966885
5158,3,0.0961152
5158,4308,0.09254
5158,5456,0.0879228
5158,3,0.0867436
5158,5450,0.0865648
5158,4115,0.0841997
5158,3,0.0828969
5160,5161,1.0
5160,5163,0.955329
5160,3947,0.0811938
5160,4886,0.0797575
5160,3527,0.0797525
5160,5559,0.077828
5160,4438,0.0763455
5160,8290,0.0761387
5160,3,0.0760146
5160,4102,0.0723503
5160,4980,0.072242
5160,4642,0.0678143
5160,3418,0.064557
5160,4308,0.0643018
5160,4332,0.0634567
5160,4779,0.0630185
5160,3506,0.0607672
5160,5811,0.0588702
5160,4713,0.0587978
5160,5812,0.0583069
5160,8833,0.0580613
5160,6545,0.0578687
5160,5453,0.0570037
5160,4633,0.0558198
5160,8836,0.0556391
5160,5456,0.0549454
5160,3430,0.0533793
5161,5164,1.0
5161,5163,0.958546
5161,4886,0.0835149
5161,4829,0.0832534
5161,4438,0.082838
5161,8290,0.079052
5161,3947,0.0749195
5161,3,0.0711181
5161,4102,0.0710569
5161,4656,0.0706883
5161,6671,0.070125
5161,3,0.0696255
5161,3360,0.0695032
5161,3978,0.068416
5161,5453,0.0675632
5161,3376,0.0651344
5161,7208,0.0632833
5161,4713,0.0630931
5161,5457,0.0608774
5161,4308,0.0572391
5161,5821,0.0571924
5161,3506,0.0519166
5162,5164,1.0
5162,5163,0.979634
5162,4075,0.0660806
5162,3947,0.0655515
5162,3968,0.0643138
5162,4115,0.0585078
5162,5559,0.0577201
5162,4438,0.0549998
5162,4308,0.0535814
5162,3,0.052693
5162,4642,0.0521624
5162,5843,0.0503163
5162,3506,0.0499951
5162,4102,0.047043
5162,8833,0.0460613
5162,4332,0.0444835
5162,3418,0.0434237
5162,6545,0.0433377
5162,4633,0.0432953
5162,4703,0.0416453
5162,5455,0.0400844
5162,6836,0.0399225
5162,4647,0.0394377
5163,5164,1.0
5163,5165,0.899457
5163,8290,0.0721228
5163,4886,0.0703181
5163,3,0.0656278
5163,4102,0.0644681
5163,4438,0.0644542
5163,3968,0.0640415
5163,5843,0.061284
5163,6545,0.0607945
5163,4308,0.0607887
5163,4701,0.0573805
5163,6620,0.0548139
5163,5455,0.0531553
5163,3,0.0530159
5163,4633,0.0513566
5164,5163,1.0
5164,5165,0.966542
5164,4075,0.0786105
5164,5559,0.0696759
5164,4438,0.0680001
5164,6836,0.0679733
5164,5247,0.0669913
5164,4986,0.0654344
5164,3947,0.0615622
5164,4308,0.0543943
5164,5843,0.0525391
5164,5453,0.0507063
5164,4703,0.050417
5164,6671,0.0478957
5164,6545,0.0465265
5165,5164,1.0
5165,5163,0.930592
5165,4886,0.0853768
5165,3268,0.0836363
5165,3947,0.0762312
5165,3968,0.0755637
5165,6671,0.0731343
5165,3,0.0719738
5165,4308,0.0686275
5165,5453,0.0679917
5165,5456,0.0669756
5165,4102,0.0668194
5165,5821,0.0657522
5165,4656,0.0653317
5165,5818,0.0650527
5165,7742,0.0631105
5165,3376,0.0605214
5165,7208,0.0586189
5165,4713,0.0582143
5165,4910,0.0569543
5166,5165,0.755879
5166,5162,0.7424
5166,3,0.0347729
5166,3,0.0345208
5166,3,0.0279521
5166,3,0.0279515
5166,3,0.0276421
5166,3,0.027438
5166,3,0.0270493
5166,8825,0.0263559
5166,3,0.0255472
5166,8838,0.0253468
5166,3,0.0249425
5166,3,0.0249425
5166,3,0.0240492
5166,3,0.0236001
5166,3,0.0234613
5166,3,0.0231313
5166,3,0.0224269
5166,3,0.0219203
5166,4656,0.0215039
5167,5168,1.0
5167,5169,0.916444
5167,798,0.10669
5167,4980,0.105508
5167,4735,0.0962038
5167,816,0.0949124
5167,4589,0.0891531
5167,1339,0.0858718
5167,406,0.0814001
5167,3968,0.0809935
5167,5599,0.0801932
5167,4252,0.0768108
5167,4633,0.076558
5167,7793,0.0688345
5167,5656,0.0686322
5167,3555,0.0679975
5167,5465,0.0675535
5167,3,0.067544
5167,4308,0.0648701
5167,8637,0.0640718
5167,7796,0.0581856
5167,6853,0.0569443
5167,1941,0.0549713
5167,3637,0.0516727
5167,1519,0.0507698
5167,8652,0.0501424
5167,1753,0.049874
5167,8422,0.0488152
5169,5168,1.0
5169,3,0.975707
5169,5489,0.119857
5169,798,0.114727
5169,4642,0.110978
5169,406,0.102514
5169,3947,0.0950411
5169,5465,0.0938882
5169,4252,0.091457
5169,7793,0.0899836
5169,4589,0.0882602
5169,7796,0.0863864
5169,4633,0.0855988
5169,8637,0.0826216
5169,5596,0.0789786
5169,5656,0.0764986
5169,4308,0.07582
5169,8673,0.0745997
5169,3555,0.0709599
5169,3,0.0699653
5169,3637,0.0695725
5169,3148,0.0662783
5170,4438,0.384556
5170,4308,0.347682
5170,4829,0.342602
5170,4252,0.317195
5170,8290,0.311775
5170,3968,0.299715
5170,4332,0.271701
5170,3,0.262598
5170,4642,0.261208
5170,6020,0.244304
5170,4633,0.240537
5170,4980,0.225324
5170,4075,0.2245
5170,3506,0.191939
5170,3752,0.185512
5170,4651,0.182596
5170,5058,0.181201
5170,4617,0.178802
5170,4647,0.172001
5170,3418,0.16299
5170,6545,0.160833
5170,4102,0.159305
5170,4779,0.158314
5170,5529,0.156326
5170,7208,0.148572
5170,4115,0.146173
5170,5811,0.145445
5170,4713,0.145364
5171,5173,1.0
5171,5169,0.924141
5171,798,0.129988
5171,4980,0.129069
5171,4735,0.11557
5171,4642,0.115477
5171,816,0.110628
5171,1339,0.110458
5171,4589,0.107468
5171,3,0.106454
5171,3968,0.105913
5171,7793,0.0972989
5171,3360,0.0968944
5171,5656,0.095656
5171,406,0.0922503
5171,7796,0.0893784
5171,4633,0.0878036
5171,5465,0.0844578
5171,3,0.081866
5171,4308,0.0795499
5171,1941,0.0754494
5171,3555,0.0712285
5171,8637,0.0681159
5171,5517,0.0680099
5171,5603,0.0656511
5171,8429,0.0628164
5171,1753,0.0590984
5172,3,1.0
5172,3,0.602063
5173,3,1.0
5173,5169,0.996163
5173,798,0.119099
5173,4140,0.117076
5173,4589,0.108706
5173,4980,0.108042
5173,3,0.0937473
5173,406,0.0925769
5173,4735,0.0913529
5173,816,0.09104
5173,3947,0.0860986
5173,4633,0.0841247
5173,1339,0.0839032
5173,3968,0.0838543
5173,7793,0.0809182
5173,5656,0.0795384
5173,3555,0.0720687
5173,4308,0.0710409
5173,5603,0.069891
5173,1941,0.0694031
5173,7796,0.0693566
5173,8429,0.0607707
5173,8422,0.0570971
5175,5169,1.0
5175,5168,0.952646
5175,406,0.102019
5175,5002,0.0989658
5175,798,0.0977326
5175,5489,0.0916803
5175,5656,0.0808591
5175,3947,0.0789176
5175,4633,0.0789149
5175,3527,0.076297
5175,7793,0.0762764
5175,5465,0.0719702
5175,7796,0.0694736
5175,8637,0.0692095
5175,4308,0.0671839
5175,3555,0.0659245
5175,5590,0.0656988
5175,3148,0.0622329
5175,3637,0.0618356
5175,8429,0.0593388
5175,3,0.0593144
5175,8652,0.0579672
5175,1941,0.0576005
5175,3612,0.057483
5176,3,1.0
5176,3,0.714747
5177,5208,1.0
5177,5258,0.926709
5177,5212,0.240764
5177,6155,0.219013
5177,5367,0.207478
5177,4581,0.199584
5177,4605,0.183799
5177,4582,0.17915
5177,5241,0.173914
5177,4616,0.168397
5177,5001,0.159653
5177,5674,0.156318
5177,4962,0.153836
5177,5758,0.151134
5177,686,0.143958
5177,837,0.142132
5177,5445,0.139652
5177,4734,0.135878
5177,5822,0.130486
5177,5893,0.130215
5177,5075,0.129257
5177,792,0.126418
5177,6545,0.125128
5177,5597,0.124553
5177,5811,0.121671
5177,5385,0.120839
5177,7207,0.116447
5177,4574,0.105521
5177,5035,0.104599
5177,7535,0.104554
5177,7268,0.103401
5177,7402,0.098799
5177,5719,0.0978971
5178,5179,1.0
5178,5180,0.997314
5178,3,0.0489882
5178,3,0.0411493
5178,3,0.0392258
5178,3,0.0366788
5178,3,0.0317713
5178,3,0.0162134
5178,5753,0.00140773
5178,3,0.00137275
5178,3,0.00137275
5178,3,0.00137119
5178,3,0.00127787
5178,3,0.00124708
5178,3,0.00124708
5178,5033,0.00111226
5178,3,0.00109012
5178,5746,0.0010688
5178,8756,0.00103148
5178,8757,0.00102043
5178,3,0.00101192
5178,3,0.000998293
5178,3,0.00098704
5178,3,0.000980001
5178,3,0.000979226
5178,3,0.000978119
5178,3,0.000977735
5178,3,0.000976055
5178,3,0.000965816
5178,3,0.000964266
5178,3,0.000964168
5178,3,0.000964162
5179,5180,1.0
5179,3,0.943233
5179,3,0.0590628
5179,3,0.0520713
5179,3,0.0472102
5179,3,0.0462249
5179,3,0.0454156
5179,3,0.0355019
5179,3,0.0315136
5179,3,0.00118768
5179,3,0.00118761
5179,3,0.00118741
5179,3,0.00118741
5179,3,0.00117532
5179,3,0.00117189
5179,3,0.00117189
5179,3,0.0011709
5179,3,0.00111812
