"artist_id";"echonest";"lastfm";"spotify";"sevendigital";"apple"
"891";"ARQKXBQ12EC561D7D3";"3ae70f76-ea53-4cc5-906e-d47a384202a1";"1v3tdpIdBSW14rHUfiEVOv";;"425028816"
"892";;;"6vWDO969PvNqNYHIOW5v0m";;
"893";"ARNKQJF12DA4275813";"1475e497-d820-44e7-afab-d80d74277501";"67oiK9STe75g3hNiUFyaRo";"946740";"421220087"
"894";"ARKR75V1187FB3D4D5";"23a03e33-a603-404e-bcbf-2c00159d7067";"7FBcuc1gsnv6Y1nwFtNRCb";"1270";"14748659"
"895";"AR2S5AS1187B9B587C";;"32zks9ovi0IExzUd1C7W6o";"2623";"54626"
"896";;;"32zks9ovi0IExzUd1C7W6o";;
"898";;;"1HY2Jd0NmPuamShAr6KMms";;
"899";;;"070kGpqtESdDsLb3gdMIyx";;
"900";;;"3BmGtnKgCSGYIUhmivXKWX";;
"901";"ARAXXCE12548803EF6";"11725160-e287-45b4-98eb-13de3de3c7dc";"0GWCNkPi54upO9WLlwjAHd";"482634";"340927729"
"902";"ARB8H82119B34032E1";"6043a59f-e948-4421-b86b-2259cfd3926c";"43eAoOm70bzBUNs4JKP5nE";"216384";"263825618"
"903";;"83735edd-f2a3-41d0-a31d-652bc3cadb3e";"6z1cicLMt9XArxN10q7m8a";"438113";"310286622"
"904";;;"6z1cicLMt9XArxN10q7m8a";;
"905";;;"2iojnBLj0qIMiKPvVhLnsH";;
"906";"ARJQJQO1187FB4FD5A";;"2AQjGvtT0pFYfxR3neFcvz";"142629";"199181208"
"907";;"3a212655-d7d5-4570-9d31-4b7b1ef02629";"77IURH5NC56Jn09QHi76is";"989893";"148485360"
"908";;;"4dpARuHxo51G3z768sgnrY";;
"909";;;"4dpARuHxo51G3z768sgnrY";;
"910";;;"4utLUGcTvOJFr6aqIJtYWV";;
"911";;;"3ipn9JLAPI5GUEo4y4jcoi";;
"912";;;"0RqtSIYZmd4fiBKVFqyIqD";;"2307416"
"914";;;"7H55rcKCfwqkyDFH9wpKM6";;
"915";;;"2OTfr6S2kuHRYStjt1IkY6";;
"916";"ARCGJ6U1187FB4D01F";"1cc2d151-530c-4bf3-834b-8b6203b7fc5a";"0z4gvV4rjIZ9wHck67ucSV";"1573";"3261325"
"917";"ARWVCXO123E29C2928";;"0q8J3Yj810t5cpAYEJ7gxt";;"335319790"
"918";"AR3FE581187FB3F90A";"0bc858a1-3573-4216-9423-c96dd8c72919";"0YWxKQj2Go9CGHCp77UOyy";"912";"204891"
"919";"AR47GV91187B996D90";"13655113-cd16-4b43-9dca-cadbbf26ee05";"63wjoROpeh5f11Qm93UiJ1";"238739";"17768347"
"920";;;"6MF9fzBmfXghAz953czmBC";"32697";"200407915"
"921";;;"0C0XlULifJtAgn6ZNCW2eu";;
"922";;;"4VhL8KLjVso4vLfOLVViTb";;
"923";;"e0140a67-e4d1-4f13-8a01-364355bee46e";"0xOeVMOz2fVg5BJY3N6akT";;"426285675"
"924";;;"0bxx7TwOQ4tGS0SO9egEPB";;
"925";;"65c20242-cf9a-4178-9a89-055e135e2aa5";"5pKCCKE2ajJHZ9KAiaK11H";;"318015722"
"926";;;"34dZRjYum6vVBGslgYaBtB";;
"928";;;"34dZRjYum6vVBGslgYaBtB";;
"929";"ARRIH6E1187B99E434";"2e41ae9c-afd2-4f20-8f1e-17281ce9b472";"35GL8Cu2GKTcHzKGi75xl5";"186521";"72909049"
"930";"ARFL99B1187B9A2A45";"e45692e4-69f6-4493-888b-7ab89d21d0a4";"0hYxQe3AK5jBPCr5MumLHD";"47953";"17547055"
"931";"ARUDP5Z1187B9B29EE";"2ad66473-ccb3-41d2-8756-b56680cdfe62";"1yLlQimDTRrACa45u50LXW";"43142";"3299776"
"932";;;"1yLlQimDTRrACa45u50LXW";;
"933";;;"1yLlQimDTRrACa45u50LXW";;
"934";;;"12Kgt2eahvxNWhD5PnSUde";"21234";"877201"
"935";;;"7bXgB6jMjp9ATFy66eO08Z";;
"936";;"99e947d6-3548-47f7-af45-b6ece4fe2c30";"369G5DRwe0MjvyOoyyVXGN";;"52827809"
"937";;;"32WkQRZEVKSzVAAYqukAEA";;
"938";"ARWFLPU1187B989E7A";;"6MF9fzBmfXghAz953czmBC";;"198101"
"939";"AR676VB1187FB4B00D";"6043a59f-e948-4421-b86b-2259cfd3926c";"3uBMhKEXqr2UtRlx7Jn9LL";"306975";"167976779"
"940";;"3599a39e-4e10-4cb5-90d4-c8a015ebc73b";"26T3LtbuGT1Fu9m0eRq5X3";"132676";"267957933"
"941";;;"26T3LtbuGT1Fu9m0eRq5X3";;
"942";"ARNMTVR11E2835C23F";;"3SYGWAHCe31oykdeUPpoJp";"236760";"269965545"
"943";;;"137W8MRPWKqSmrBGDBFSop";;
"944";;;"137W8MRPWKqSmrBGDBFSop";;
"945";;;"0BvkDsjIUla7X0k6CSWh1I";;
"946";;;"0BvkDsjIUla7X0k6CSWh1I";;
"947";;;"6jJ0s89eD6GaHleKKya26X";;
"948";"ARZPGWS12E778A79DB";;"2uCmngYSlTEELzZXl1z1dV";"947411";"422369479"
"949";;"bc710bcf-8815-42cf-bad2-3f1d12246aeb";"7qAcXJgt1PWnxwUgxMdyuk";;"160711176"
"950";"ARMY4SQ1187B9B50F1";"86074988-4a29-46f5-936e-1437ad71c04c";"3rWZHrfrsPBxVy692yAIxF";"200333";"400531893"
"951";;;"3rWZHrfrsPBxVy692yAIxF";;
"952";;"67270a0f-4a3c-471c-a728-67d65147b8ad";"1OEqn1sz93LEk4xqzq4tBe";;"367375610"
"953";;;"1uNFoZAHBGtllmzznpCI3s";;
"954";;;"3rWZHrfrsPBxVy692yAIxF";;
"955";"ARGQW6B1187FB4C839";"126759e7-ca12-4bb4-884e-eba160e9e406";"1Xfmvd48oOhEWkscWyEbh9";"1341";"3181085"
"958";;;"55Aa2cqylxrFIXC767Z865";;
"959";"ARSGJWR12802FDE6DD";"4fbc55bb-61be-4eb7-b4b4-c08c68b4e060";"2epZPZ7pPLAho4JLe9UwFd";;"360509118"
"960";;;"2epZPZ7pPLAho4JLe9UwFd";;
"961";;;"0u2FHSq3ln94y5Q57xazwf";;
"962";;;"0u2FHSq3ln94y5Q57xazwf";;
"963";;;"4NVjldBwjF0DzudAiLvti0";;
"964";"ARXGKVD1187FB54D8F";"44cf61b8-5197-448a-b82b-cef6ee89fac5";"1g1yxsNVPhMUl9GrMjEb2o";"29646";"16252710"
"966";"AREHKZU122E5C4FC81";"3f7b5e3e-289a-44d7-95a7-f7ffab7a2bf2";"2KsP6tYLJlTBvSUxnwlVWa";"453993";"333687585"
"967";"ARW1MUW1187FB4D5A1";;"2RTUTCvo6onsAnheUk3aL9";"108";"101604"
"968";;;"2RTUTCvo6onsAnheUk3aL9";;
"969";;;"0hCNtLu0JehylgoiP8L4Gh";;
"970";;;"26dSoYclwsYLMAKD3tpOr4";;
"972";;;"3TVXtAsR1Inumwj472S9r4";;
"973";;;"2IvkS5MXK0vPGnwyJsrEyV";;"325985433"
"974";"ARZWK2R1187B98F09F";"db008806-16f6-48fc-8521-3d953709689d";"6Wr3hh341P84m3EI8qdn9O";"6795";"16252655"
"975";;;"0du5cEVh5yTK9QJze8zA0C";;
"976";;;"7dGJo4pcD2V6oG8kP0tJRR";;
"977";"ARS57XV1187B9B8535";"8aafd46e-f5d3-4923-8da1-43c0a296947f";"7KMqksf0UMdyA0UCf4R3ux";"6225";"27496674"
"978";;;;;"252803838"
"979";"AR048JZ1187B9AEB85";"1c3919b2-43ca-4a4a-935d-9d50135ec0ef";"3zxKH0qp3nBCuPZCZT5Vaf";"1008";"2307230"
"980";;;"3zxKH0qp3nBCuPZCZT5Vaf";;
"981";;;"3zxKH0qp3nBCuPZCZT5Vaf";;
"982";"ARO3RKA1187FB5BCE3";"6e0ae159-8449-4262-bba5-18ec87fa529f";"4njFVSUWyxD84ur7w8Oy7h";"814987";"153926664"
"983";;;"4njFVSUWyxD84ur7w8Oy7h";;
"984";;"f0d6a077-cca5-499f-af9d-e07cfd5ac79f";"0u2FHSq3ln94y5Q57xazwf";;
"985";;;"13YmWQJFwgZrd4bf5IjMY4";;
"986";;;"4LEiUm1SRbFMgfqnQTwUbQ";;
"987";;;"1AeC9AuzqGc3IXMC2T5xny";;
"988";"ARJOO2211A348F04DA";"20aee940-3b65-4d04-8768-9a5918db2973";"2eRJjYEaWyGZbOBGYFLBoC";"578327";"276040362"
"989";;;"2eRJjYEaWyGZbOBGYFLBoC";;
"990";;;"2teIxF2qgr0rYmTTMKiZ7s";;
"991";"ARTLC2E1187B98E661";"05bbc860-ece7-4d23-a9e3-5c3465ee92c5";"2Hjj68yyUPiC0HKEOigcEp";"23545";"17554155"
"992";;;"2Hjj68yyUPiC0HKEOigcEp";;"3495273"
"993";"ARPZMNJ122BCFC9A42";"50d9d3ee-8947-4079-9d73-b01dd3e71d8a";"40giwFcTQtv9ezxW8yqxJU";"556995";"351370860"
"994";;;"40giwFcTQtv9ezxW8yqxJU";;
"995";;;"5ndkK3dpZLKtBklKjxNQwT";;
"996";;;"4gzpq5DPGxSnKTe4SA8HAU";;
"997";;;"6l3HvQ5sa6mXTsMTB19rO5";;
"998";"ARLMXEA1187B9A7D04";;"2mxe0TnaNL039ysAj51xPQ";"606";"140083"
"999";;;"5P5FTygHyx2G57oszR3Wot";;
"1000";;;"52aHqEQZ802daFzuMHfcES";;
"1001";;;"4iHNK0tOyZPYnBU7nGAgpQ";;
"1002";"ARBAW9R1187B98FB6B";"d339efbb-77b9-4147-ba9e-59f2f24550b2";"7o95ZoZt5ZYn31e9z1Hc0a";"1178";"17768486"
"1003";;;"6LqNN22kT3074XbTVUrhzX";;
"1004";;;"5K4W6rqBFWDnAN6FQUkS6x";;
"1005";;;"2Sqr0DXoaYABbjBo9HaMkM";;
"1006";;;"07YZf4WDAMNwqr4jfgOZ8y";;
"1007";;;"6LqNN22kT3074XbTVUrhzX";;
"1008";"ARNQKXK1187B99EFDA";;"7gSjFKpVmDgC2MMsnN8CYq";"209604";"27880734"
"1009";;;"5nLYd9ST4Cnwy6NHaCxbj8";;
"1010";;;"04gDigrS5kc9YWfZHwBETP";;
"1011";;"94c338ff-1985-4429-9dc8-997b61bb5932";"0A0FS04o6zMoto8OKPsDwY";"496185";"189792075"
"1012";;;"0FWzNDaEu9jdgcYTbcOa4F";;
"1013";"ARKR0111187B99FD2A";"1239d1bc-cc09-43e0-bcd0-374f60346138";"6nzxy2wXs6tLgzEtqOkEi2";"2005";"334240"
"1015";;"50e6288e-3db5-4253-ae51-5e8738ef2c31";"2qk9voo8llSGYcZ6xrBzKx";"1246";"1883403"
"1016";;;"7dGJo4pcD2V6oG8kP0tJRR";;
"1017";;;"085pc2PYOi8bGKj0PNjekA";;
"1018";;;"3FUY2gzHeIiaesXtOAdB7A";;
"1019";;;"5tKXB9uuebKE34yowVaU3C";;
"1020";"ARWOCMO11E8F5C03A8";"3ae70f76-ea53-4cc5-906e-d47a384202a1";"4BuyNtIXCdb4fHesOdR3io";"402715";"178285175"
"1021";;;"06HL4z0CvFAxyc27GXpf02";;
"1022";;;"1sBkRIssrMs1AbVkOJbc7a";;
"1023";;;"1UTPBmNbXNTittyMJrNkvw";;
"1024";;;"1UTPBmNbXNTittyMJrNkvw";;
"1025";"ARQQZWK129CDBF0799";"4ec3b7d8-efbb-4672-8067-5e72bd8dba3e";"1EeArivTpzLNCqubV95255";"616002";"366022944"
"1027";;"265bbf0c-301b-415f-a311-98ac1389ad7b";"1NU9Em6e8dDo36Js6nEo3t";"271581";"264610607"
"1028";;;"1NU9Em6e8dDo36Js6nEo3t";;
"1029";;;"52aHqEQZ802daFzuMHfcES";;
"1030";;;"0z4gvV4rjIZ9wHck67ucSV";;
"1031";;;"2wIVse2owClT7go1WT98tk";;
"1032";;;"6dJeKm76NjfXBNTpHmOhfO";;
"1033";"AR8DTD41187FB51ED9";"3a9cf658-0f0b-410e-b07e-8cf7eee53169";"7xAcVHPiirnUqfdqo0USb1";"12930";"15773735"
"1034";;;"7xAcVHPiirnUqfdqo0USb1";;
"1035";;"aab35942-f176-4f77-bbf9-1d6aa98ccf3f";"2DnqqkzzDKm3vAoyHtn8So";;"154301"
"1036";;"73aaebf1-c6a4-4211-9089-62e65f9e199a";"2JX4h8xm0hNxCB0aNBWzyi";"31581";"92722734"
"1037";;"13655113-cd16-4b43-9dca-cadbbf26ee05";;;
"1038";;;"2bA6fzP0lMAQ4kz6CF61w8";;
"1039";"AR9LJ9D1187FB4303D";;"6S0dmVVn4udvppDhZIWxCr";"92958";"259760619"
"1040";;;"0u2FHSq3ln94y5Q57xazwf";;
"1041";;;"0u2FHSq3ln94y5Q57xazwf";;
"1042";"ARD6VHG11C8A414FC6";"1c70a3fc-fa3c-4be1-8b55-c3192db8a884";"3K2zB87GZv1krx031en5VA";"271469";"292533375"
"1043";"ARESIFO11C8A416507";"1fda852b-92e9-4562-82fa-c52820a77b23";"5YGY8feqx7naU7z4HrwZM6";"98057";"261479867"
"1044";;;"23zg3TcAtWQy7J6upgbUnj";;
"1045";;;"3SYGWAHCe31oykdeUPpoJp";;
"1046";;;"3SYGWAHCe31oykdeUPpoJp";;
"1047";;;"3SYGWAHCe31oykdeUPpoJp";;
"1048";"ARZTBUY1187B9BA3C2";"3f2a12e9-6398-42fd-b257-2f6abd4aa5fc";"3aBkeBhwadnWMWoVJ2CxJC";"4564";"217178"
"1049";"AR52EZT1187B9900BF";"396a9525-0994-4542-b480-c4587feeb476";"3DiDSECUqqY1AuBP8qtaIa";"1237";"316069"
"1050";"AR5N8VN1187FB37A4E";"fbcd7b29-455f-49e6-9c4f-8249d20a055e";"5xUf6j4upBrXZPg6AI4MRK";"11314";"133036"
"1051";;;"6jJ0s89eD6GaHleKKya26X";;
"1052";;;"6jJ0s89eD6GaHleKKya26X";;
"1053";;;"3jksrX4oBklxR78ft8gv3j";;
"1054";;;"1WkB67ly6k7EVGJoNFj9YO";;
"1055";;"0fa06365-1a08-4ea8-b522-01b24f26eac1";"1gnxlAhv4TnE1Kbvcbv8QI";;"339894101"
"1056";;;"1gnxlAhv4TnE1Kbvcbv8QI";;
"1057";;;"3FfvYsEGaIb52QPXhg4DcH";;
"1058";;;"2iojnBLj0qIMiKPvVhLnsH";;
"1059";"ARNMV2U11C8A42C3C5";"875203e1-8e58-4b86-8dcb-7190faf411c5";"1wgY8huggK60P5nvYrwcYT";"282456";"300698903"
"1060";"AR6DZXH1187FB52DD3";"4cbc9839-c43e-42e6-9d84-b44045cf03ba";"4MPkNgar5uTd8Sqvrr7par";;"151232"
"1061";;;"4MPkNgar5uTd8Sqvrr7par";;
"1062";"ARIBIMO1187FB5AE5E";"19c682b6-31cc-41fa-bf6e-1796f2a1e778";"7nU4hB040gTmHm45YYMvqc";"35867";"134739881"
"1063";;;"7nU4hB040gTmHm45YYMvqc";;"259760619"
"1064";;;"1uNFoZAHBGtllmzznpCI3s";;
"1065";;"188dcb56-6645-44bf-82cf-8d380ba29cb0";"7pGyQZx9thVa8GxMBeXscB";;"81983314"
"1066";;;"5pKCCKE2ajJHZ9KAiaK11H";;
"1067";;;"6prmLEyn4LfHlD9NnXWlf7";;
"1068";;"9ef62999-43b9-408f-9bc8-434b005c388c";"39ZHUueufhIdbW4yu9uODG";"258781";"297465988"
"1069";;;"6XyY86QOPPrYVGvF9ch6wz";;
"1070";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1071";;;"1yxSLGMDHlW21z4YXirZDS";;
"1073";;;"5YGY8feqx7naU7z4HrwZM6";;
"1074";;;"4OBJLual30L7gRl5UkeRcT";;
"1075";;;"1HY2Jd0NmPuamShAr6KMms";;
"1076";;;"0FWzNDaEu9jdgcYTbcOa4F";;
"1077";;;"3DiDSECUqqY1AuBP8qtaIa";;
"1078";"ARLNLD51187B98DEC5";"39a1b293-8e17-4a1c-b50b-034c40e24461";"3TOqt5oJwL9BE2NG9MEwDa";"4095";"156807"
"1079";"ARJM42R1187B9B69AA";"e80c46f2-48cc-4156-a091-e6d49dacf2b1";"4sbB4Yy6Qig51pKCIKSLw3";"5075";"147919"
"1080";;;"1l7ZsJRRS8wlW3WfJfPfNS";;
"1081";"ARXGYCT11EBCD78AFE";"51e607d4-e28d-468d-8e21-429aa9ce0206";"7sbNNaQTulMUEWxL5aDTiT";;"276049359"
"1082";;;"6nzxy2wXs6tLgzEtqOkEi2";;
"1083";;;"1yxSLGMDHlW21z4YXirZDS";;
"1084";;"4332dade-7c41-4e97-a602-fc0dc4c3ccc2";"1KNNZV9twnpQBqyUoGvWA6";;"356767680"
"1086";;;"0a1gHP0HAqALbEyxaD5Ngn";;
"1087";"ARFNQBX122BCFCC40F";"1475e497-d820-44e7-afab-d80d74277501";"5OrB6Jhhrl9y2PK0pSV4VP";"396036";"79349660"
"1088";;;"5OrB6Jhhrl9y2PK0pSV4VP";;
"1089";;;"6G9bygHlCyPgNGxK2l3YdE";;
"1090";"ARKEEGL128FFBAD59C";"531ae81a-19c3-4b0f-8d56-bc3e235f0b94";"2IgfvpRnRRvieMOYwvI7Rr";"663045";"356754102"
"1091";"ARSPGHQ1187B9AF447";"8d552dfc-648f-401f-90de-e925013ca537";"2U6gqwyl9F33YxawnFrZG7";"229";"13699428"
"1092";;;"0FWzNDaEu9jdgcYTbcOa4F";;
"1093";;;"6l3HvQ5sa6mXTsMTB19rO5";;
"1094";;;"6l3HvQ5sa6mXTsMTB19rO5";;
"1095";;;"12Chz98pHFMPJEknJQMWvI";;
"1096";;;"12Chz98pHFMPJEknJQMWvI";;
"1097";;;"2IvkS5MXK0vPGnwyJsrEyV";;
"1098";;;"0FWzNDaEu9jdgcYTbcOa4F";;
"1099";"AR24DZB1187FB3C869";"272989c8-5535-492d-a25c-9f58803e027f";"7IfculRW2WXyzNQ8djX8WX";"103";"54556"
"1100";;;"6dJeKm76NjfXBNTpHmOhfO";;
"1101";"ARNPTKU11FED0C4418";"3347dae7-1a86-4630-844e-e631f969c252";"2zwHaEmXxX6DTv4i8ajNCM";"350894";"305374342"
"1102";;;"2zwHaEmXxX6DTv4i8ajNCM";;
"1103";"ARZYVJO12772119B63";"f4d4b515-0b74-423f-a161-db184330c37c";"3tM6SwRysCaIK0kW4h0mVP";;"278375076"
"1104";"AROUKRB1187FB52CED";"4d7304f6-7fe3-4959-9d98-01a5af84afe6";"2AOt5htsbtyaHd5Eq3kl3j";"49952";"486768"
"1106";;;"70BYFdaZbEKbeauJ670ysI";;
"1107";;;"3BmGtnKgCSGYIUhmivXKWX";;
"1108";;;"3BmGtnKgCSGYIUhmivXKWX";;
"1109";;"8876c0be-ccff-4d46-aa91-7f935a3b3b6b";"74eX4C98E4FCrAMl39qRsJ";"60924";"16169450"
"1110";"ARYIIMH1187FB3EFE2";"21e3292e-dac8-4609-b57d-402f926aa41f";"5BtHciL0e0zOP7prIHn3pP";"33313";"3299379"
"1113";"ARSA4701187FB571FF";"126759e7-ca12-4bb4-884e-eba160e9e406";"1W3FSF1BLpY3hlVIgvenLz";"140173";"259369321"
"1114";;"04666cbe-228e-4529-8d95-47be878115d0";"5fhX5cgW9CIJ363zTqAP3a";"510467";"130048009"
"1116";"AR1MGGD1187FB48E4C";"227ef2cc-abc5-4fd3-90d4-4e53fab571ac";"0yNy8fi1yBBq526E6mx4Zs";"90717";"253190707"
"1117";"ARUTEVU1187B9ACAF9";"854a1807-025b-42a8-ba8c-2a39717f1d25";"5PokPZn11xzZXyXSfnvIM3";"10921";"3447393"
"1118";;;"5PokPZn11xzZXyXSfnvIM3";;
"1120";"ARV6Z5I1187B9A22A8";"c0cc5d77-937d-4296-a349-0a09d733fbfb";"13y7CgLHjMVRMDqxdx0Xdo";"92799";"62374520"
"1124";"AR5DC8S1187B9958BE";"eecc97ff-11cb-424e-b37e-b00b17adb86b";"1XkoF8ryArs86LZvFOkbyr";"43";"1392280"
"1125";;;"1XkoF8ryArs86LZvFOkbyr";"505834";
"1128";;;"06HL4z0CvFAxyc27GXpf02";;
"1129";;;"1w5Kfo2jwwIPruYS2UWh56";;
"1130";;;"5tKXB9uuebKE34yowVaU3C";;
"1131";;;"5ndkK3dpZLKtBklKjxNQwT";;
"1132";;;"55Aa2cqylxrFIXC767Z865";;
"1133";;;"7sfl4Xt5KmfyDs2T3SVSMK";;
"1134";;;"55Aa2cqylxrFIXC767Z865";;
"1135";;;"3aBkeBhwadnWMWoVJ2CxJC";;
"1136";"AR6J3X81187FB59A7B";"eb9ad275-dc6b-4d00-9dea-e60b02313a72";"5eyMzR1hYiEZtN2c9ly2kw";;"27258690"
"1137";"ARFO97B1187B9B67EF";"ce09ea31-3d4a-4487-a797-e315175457a0";"3aQeKQSyrW4qWr35idm0cy";"21458";"256673237"
"1138";"ARZ5H0P1187B98A1DD";"633144f8-918d-48ae-86c2-10e3d588628f";"7hJcb9fa4alzcOq3EaNPoG";"1130";"21769"
"1139";"AR7N7MI1187FB46935";"de78c517-9c75-48a9-8f10-fa9ef85c5c1e";"47zz7sob9NUcODy0BTDvKx";;"475591"
"1140";"AR0WLH6119B8669027";"44cf61b8-5197-448a-b82b-cef6ee89fac5";"07QEuhtrNmmZ0zEcqE9SF6";"298144";"264481094"
"1141";;;"07YZf4WDAMNwqr4jfgOZ8y";;
"1142";;"f52fa002-e926-4e45-b229-b048b91f2c1d";;;
"1143";;"854a1807-025b-42a8-ba8c-2a39717f1d25";"6gZq1Q6bdOxsUPUG1TaFbF";;"250737"
"1144";"ARYJSHW1187FB407A3";"50e6288e-3db5-4253-ae51-5e8738ef2c31";"1xU878Z1QtBldR7ru9owdU";"8814";"5500360"
"1145";;;"1xU878Z1QtBldR7ru9owdU";;
"1146";;"85823097-9e6c-4876-a04a-8a761a477992";"7FY5V3XMwlNBPitEjXowHQ";"502777";"218144943"
"1148";"AR9BS5O1187FB5432D";"75a72702-a5ef-4513-bca5-c5b944903546";"20s0P9QLxGqKuCsGwFsp7w";"3850";"3849133"
"1150";"ARXMJMO11FED0C4415";"0fa06365-1a08-4ea8-b522-01b24f26eac1";"5Yu3b48Y29bZlI1cLPOZJz";"498960";"305373242"
"1151";;;"4Lx6vXwzxcAQy3PcyTzkxk";;
"1152";;;"4Lx6vXwzxcAQy3PcyTzkxk";;
"1153";;;"2qk9voo8llSGYcZ6xrBzKx";;
"1154";;;"010JjFqFcVyJmc2G56puZ2";;"350982704"
"1155";;;"010JjFqFcVyJmc2G56puZ2";;
"1156";;"c5eb9407-caeb-4303-b383-6929aa94021c";"43sZBwHjahUvgbx1WNIkIz";"35588";"2861519"
"1157";"AR23BO81187FB47087";"6043a59f-e948-4421-b86b-2259cfd3926c";"021hNAnkFIbyFyL97br6NB";"83367";"154185396"
"1158";;;"533HtQP5btWIZcKlHJtEWK";;"352492853"
"1160";;;"26dSoYclwsYLMAKD3tpOr4";;
"1162";;;"6deZN1bslXzeGvOLaLMOIF";;
"1163";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1164";;;"55Aa2cqylxrFIXC767Z865";;
"1165";;;"55Aa2cqylxrFIXC767Z865";;
"1166";"ARPD2KK1187B9B8B98";"7051cfa2-0d1a-4d03-8e5f-9557cd2e42b4";"0N0d3kjwdY2h7UVuTdJGfp";"29082";"27456059"
"1170";;"1fa14a96-c25c-4bb7-b94d-ff453519eab3";"6dse9FDodKw65ZQoLjE5F1";;"286541773"
"1171";;;"6dse9FDodKw65ZQoLjE5F1";;
"1172";"ARJT2U41187B989930";"216a7b44-3846-494c-93f5-f2d4d9b95b36";"6UocZe4AprSYBvmn3J0oqY";;"44407359"
"1177";"ARZXLZD11E2835CEA7";"d39f9276-32c1-4b84-9389-d77dbc3801ae";"6vgqbvuLEUcrg7SB1kRTYE";"61141";"209341333"
"1178";"AR21FR81187B9AC2AF";"67f66c07-6e61-4026-ade5-7e782fad3a5d";"2xiIXseIJcq3nG7C8fHeBj";"8145";"1973668"
"1179";;;"7bXgB6jMjp9ATFy66eO08Z";;
"1180";;;"7bXgB6jMjp9ATFy66eO08Z";;
"1181";"AR1T5VW1187B9B9586";"d20c9b30-d59e-4426-b804-82a0e54dbe14";"2aYJ5LAta2ScCdfLhKgZOY";"29823";"174835391"
"1183";;;"32WkQRZEVKSzVAAYqukAEA";;
"1184";;;"32WkQRZEVKSzVAAYqukAEA";;
"1186";;;"2Hjj68yyUPiC0HKEOigcEp";;
"1187";;;"2Hjj68yyUPiC0HKEOigcEp";;
"1188";"AR633SY1187B9AC3B9";"6c8b9855-ba8b-48f9-ac1d-42167f7f7b18";"3jOstUTkEu2JkjvRdBA5Gu";"7516";"115234"
"1189";;;"06HL4z0CvFAxyc27GXpf02";;
"1190";;;"55Aa2cqylxrFIXC767Z865";;
"1193";;;"0RqtSIYZmd4fiBKVFqyIqD";;
"1196";;;"6yJCxee7QumYr820xdIsjo";;
"1197";;;"1d5nqaOa3PXgjrHv7hEQg4";;
"1198";;;"1d5nqaOa3PXgjrHv7hEQg4";;
"1199";"AR7R9CZ1187FB49EC2";"85df56ab-e125-4169-8ac8-e6666128d526";"5lKZWd6HiSCLfnDGrq9RAm";"39360";"208651273"
"1200";"ARQFENL121318C58A6";"48262e82-db9f-4a92-b650-dfef979b73ec";"3KV3p5EY4AvKxOlhGHORLg";"312776";"303296550"
"1201";;"4ca783b7-5bf7-4348-b494-46680660050f";"0u2FHSq3ln94y5Q57xazwf";"11565";"724183583"
"1202";;;"79FMDwzZQxHgSkIYBl3ODU";;
"1203";;"0717fc0d-6898-47a0-9abb-e697a1c64c3a";"1qAuetfG6mhtDgsVIffWQc";"467083";"337320501"
"1208";"AR0LIQN11C8A42CB04";"879a854f-d65c-4afa-a870-e6682a84b78a";"29ywwKkxfoH7iWwNY1UezA";"230156";"280141877"
"1209";;"b54596a0-e89a-4678-b019-e6b53ddb5f8d";"1qAuetfG6mhtDgsVIffWQc";;
"1215";"ARG72Q21187FB36243";"2b6b62ee-ff3e-41a4-90b5-3a29f17bfc84";"0vWCyXMrrvMlCcepuOJaGI";;"216425159"
"1216";;;"0vWCyXMrrvMlCcepuOJaGI";;
"1217";;;"1uNFoZAHBGtllmzznpCI3s";;
"1218";;"fae834bb-51d6-436f-9492-29455f42ba0d";"55Aa2cqylxrFIXC767Z865";;
"1219";;;"55Aa2cqylxrFIXC767Z865";;
"1220";;;"2bA6fzP0lMAQ4kz6CF61w8";;
"1221";;;"2bA6fzP0lMAQ4kz6CF61w8";;
"1222";;;"06HL4z0CvFAxyc27GXpf02";;
"1223";;;"06HL4z0CvFAxyc27GXpf02";;
"1224";;;"06HL4z0CvFAxyc27GXpf02";;
"1225";;"7304c273-118e-4a61-a07a-1174bf659667";"6dROiL44pIQZVNZ6Bc0OJO";;"286634235"
"1226";;"4036bf23-2b69-4be9-a285-e89677ab49bb";"6vdMPayKk8YJxxeNP5oMCb";"26363";"21807249"
"1227";"AROJHBE123E29C2453";"2d79c678-e9e6-4456-a941-8ca436747a43";"1ZKqrja0WvbSssYNFO3lzs";;"318083238"
"1229";;;"1yxSLGMDHlW21z4YXirZDS";;
"1230";;;"3aQeKQSyrW4qWr35idm0cy";;
"1231";;;"3aQeKQSyrW4qWr35idm0cy";;
"1232";;"1024942e-ac2a-40d5-9986-65c784cf9f03";"3Cv2vi3WTl8VZOTdrBkKdM";;"289029151"
"1233";;"2fa92928-c6a0-4f66-846c-2d841770c442";"7FgMLbnZVrEnir95O0YujA";;"468280"
"1234";"ARSZFMP13A4B3FFDFC";"1475e497-d820-44e7-afab-d80d74277501";"5T1nH9CJU9w2xnvN77xDe5";;"311358090"
"1235";"AR5OB9M1187FB52F29";"5dca4d22-d6c8-4e70-8ca1-4543e43353c7";"4zIBkSJcqRp4ADuFI94WvO";;"3444891"
